Product ID,Sale Price,Order ID,Quantity,Order Date
CQ3317-001,9995,79148,4,2022-12-12
CI1718-001,8397,89536,9,2022-12-12
832655-001,1595,52676,8,2022-12-12
BQ4631-100,10995,23387,6,2022-12-12
CI2668-004,11197,28988,8,2022-12-12
BQ6826-003,8995,99635,3,2022-12-12
BQ5469-703,24995,35187,5,2022-12-12
AT8179-100,9597,90877,7,2022-12-12
AH7378-801,3997,70940,3,2022-12-12
AT3378-471,8995,31892,6,2022-12-12
CJ0861-017,9995,64686,6,2022-12-12
AA8030-108,14995,37958,2,2022-12-12
AQ4126-100,12797,78418,5,2022-12-12
812654-011,3357,12082,4,2022-12-12
CQ6278-001,17995,95804,3,2022-12-12
CI9921-001,7995,36349,8,2022-12-12
CD7288-001,6397,26452,5,2022-12-12
AQ7483-001,6995,21403,6,2022-12-12
AQ7488-004,4197,14165,6,2022-12-12
CD0188-101,7995,79172,1,2022-12-12
CI3708-700,14995,35636,7,2022-12-12
CT5342-007,18995,93451,5,2022-12-12
AT7999-414,3497,10226,7,2022-12-12
AO1741-003,8397,55076,4,2022-12-12
BV7099-400,9995,35094,8,2022-12-12
CK7200-800,10995,13669,1,2022-12-12
BV6344-001,7797,87581,3,2022-12-12
CJ0625-700,15995,37088,3,2022-12-12
CD6720-808,21995,74894,5,2022-12-12
CU3013-070,15995,73478,6,2022-12-12
AT8240-003,13995,90548,6,2022-12-12
AT1369-103,7995,49537,1,2022-12-12
554724-066,9995,11099,1,2022-12-12
CJ3312-001,12995,23369,1,2022-12-12
AR9293-603,9597,16071,2,2022-12-12
BV6484-002,11197,40842,2,2022-12-12
AQ7477-009,9995,55690,8,2022-12-12
CW4409-100,19995,22848,8,2022-12-12
CD4161-606,22995,22787,2,2022-12-12
AQ4174-049,22995,43214,5,2022-12-12
CJ1300-401,5247,25963,7,2022-12-12
BQ5972-001,11197,30434,7,2022-12-12
CJ1642-002,8995,39617,7,2022-12-12
CK3309-001,11197,98519,6,2022-12-12
CJ2586-100,4797,38715,1,2022-12-12
CD6404-800,4797,81876,6,2022-12-12
CJ1292-401,5247,66651,4,2022-12-12
CK2351-601,7995,70393,8,2022-12-12
CD7288-001,6397,79922,7,2022-12-12
CD2189-002,6997,97456,9,2022-12-12
CD3002-103,10995,60168,8,2022-12-12
AT8000-104,5495,96202,2,2022-12-12
AT6110-004,3147,57328,8,2022-12-12
CT8919-700,13995,65866,3,2022-12-12
CJ1300-401,5247,11589,6,2022-12-12
BV7106-400,9995,47337,5,2022-12-12
CJ0860-668,7995,73083,4,2022-12-12
AT8240-003,13995,75428,1,2022-12-12
AO2132-401,5597,50048,5,2022-12-12
AT6174-004,7797,62556,1,2022-12-12
BV5740-101,6597,94809,8,2022-12-12
864348-019,6397,73011,5,2022-12-12
CK3321-100,9097,46585,1,2022-12-12
AT7898-104,22995,55128,9,2022-12-12
CI3708-700,14995,41824,8,2022-12-12
BQ1896-002,12597,95188,6,2022-12-12
AR7410-603,5997,53626,1,2022-12-12
CK3022-005,8995,63248,8,2022-12-12
AR8836-009,4995,34633,3,2022-12-12
CD8526-446,9995,41942,5,2022-12-12
CT1020-001,9995,27531,8,2022-12-12
AT7995-104,7995,74750,1,2022-12-12
AO0566-606,7495,50892,8,2022-12-12
CJ1379-001,7995,14711,7,2022-12-12
CD3002-103,10995,76029,5,2022-12-12
CK2531-001,13597,70964,2,2022-12-12
CD6105-007,10495,75119,3,2022-12-12
AO0566-606,7495,25327,9,2022-12-12
807471-103,6995,69589,2,2022-12-12
CJ3312-001,12995,16365,1,2022-12-12
553558-125,8995,34212,6,2022-12-12
CI3898-200,8995,46151,1,2022-12-12
CN6881-300,7995,13556,1,2022-12-12
AT7975-606,8495,69216,8,2022-12-12
CJ0861-010,9995,96004,8,2022-12-12
849560-001,15995,96775,2,2022-12-12
AV9370-001,5597,98714,6,2022-12-12
CT1726-100,5495,78417,1,2022-12-12
CI9921-001,7995,34056,8,2022-12-12
CD5086-500,8995,31608,4,2022-12-12
AQ2456-007,8495,72680,4,2022-12-12
CK2772-101,10995,42168,9,2022-12-12
BQ6166-003,7197,57056,9,2022-12-12
CJ0882-001,6495,66296,4,2022-12-12
CI3446-001,7995,53017,5,2022-12-12
BQ5427-401,8995,98416,5,2022-12-12
CJ1300-401,5247,58072,2,2022-12-12
CD6720-808,21995,29292,7,2022-12-12
CK2351-601,7995,71711,6,2022-12-12
CQ6566-700,12995,69780,1,2022-12-12
AT7996-606,7495,84580,8,2022-12-12
AV9370-001,5597,96205,4,2022-12-12
BQ6044-100,12995,64445,5,2022-12-12
CT4328-101,7495,68076,9,2022-12-12
CI2668-004,11197,60315,2,2022-12-12
528895-003,11897,30326,5,2022-12-12
CK0986-002,2097,17986,3,2022-12-12
CN6881-300,7995,52291,2,2022-12-12
AQ2203-003,9995,54979,7,2022-12-12
AJ1285-101,8995,51168,3,2022-12-12
AT5673-700,36500,10434,3,2022-12-12
AT7996-606,7495,12204,7,2022-12-12
AQ7492-010,6495,58633,9,2022-12-12
BQ5469-703,24995,29506,7,2022-12-12
CU0814-102,9995,12413,1,2022-12-12
AJ9515-001,6995,99213,8,2022-12-12
634835-108,8995,87857,4,2022-12-12
CU8861-460,11995,26108,5,2022-12-12
CD4156-606,8495,82948,4,2022-12-12
AT7995-104,7995,54009,2,2022-12-12
AO1023-005,15995,53719,4,2022-12-12
CJ1306-401,5247,49172,5,2022-12-12
CU2708-901,4495,42198,9,2022-12-12
CD8526-446,9995,93889,5,2022-12-12
CT5528-001,8997,65258,9,2022-12-12
CK0986-002,2097,97258,6,2022-12-12
CD4366-002,9995,32698,7,2022-12-12
CT2007-100,9995,84585,6,2022-12-12
CD2182-001,14397,99343,6,2022-12-12
BV1357-003,9597,22195,6,2022-12-12
BV0612-001,9995,71866,8,2022-12-12
BQ9138-601,3147,23137,8,2022-12-12
CU8861-460,11995,73719,7,2022-12-12
CD3395-006,11995,59363,6,2022-12-12
CQ6278-001,17995,49716,1,2022-12-12
CU8861-460,11995,63620,6,2022-12-12
AO9819-001,9637,42680,9,2022-12-12
BV0415-300,7797,24568,8,2022-12-12
BQ4630-500,8797,16902,3,2022-12-12
AJ6844-007,11197,47270,7,2022-12-12
AT5673-700,36500,11859,7,2022-12-12
CD3395-006,11995,10089,6,2022-12-12
CK3321-100,9097,81413,7,2022-12-12
AT1198-401,7995,78946,2,2022-12-12
AO0578-717,3497,53861,8,2022-12-12
618919-031,2397,80271,8,2022-12-12
343881-412,2495,25197,7,2022-12-12
AQ5708-201,6597,39878,3,2022-12-12
AQ2568-100,5997,13075,3,2022-12-12
CD5007-102,13995,29471,9,2022-12-12
807471-101,6995,18291,2,2022-12-12
CN2932-100,18995,22817,2,2022-12-12
AA7406-006,6397,39464,2,2022-12-12
BV6348-300,15995,38302,5,2022-12-12
CJ9681-001,10497,40181,3,2022-12-12
BQ5435-703,8995,23300,9,2022-12-12
BQ6044-100,12995,53073,6,2022-12-12
CJ0773-010,7995,14398,6,2022-12-12
AT6175-100,5997,97518,5,2022-12-12
BQ3611-100,8797,95641,7,2022-12-12
CI7388-600,16995,76784,5,2022-12-12
BV0417-401,7797,62872,1,2022-12-12
CI0919-100,8995,62985,7,2022-12-12
AO3166-300,7495,66108,8,2022-12-12
849560-001,15995,56760,7,2022-12-12
923112-001,5597,20321,5,2022-12-12
AR9293-603,9597,40233,9,2022-12-12
CD4365-003,7697,78549,9,2022-12-12
BV7757-500,12797,56202,2,2022-12-12
AT7980-606,5995,29120,3,2022-12-12
BQ9138-601,3147,77946,2,2022-12-12
BQ8927-102,10397,64504,1,2022-12-12
CJ3312-001,12995,93566,5,2022-12-12
CQ6566-700,12995,38669,9,2022-12-12
CD7005-001,15995,64347,5,2022-12-12
310805-137,15995,22950,7,2022-12-12
CD6615-100,13995,60978,1,2022-12-12
AR4229-003,12995,40607,3,2022-12-12
CT7698-600,11995,36674,6,2022-12-12
AT7978-414,5947,64888,4,2022-12-12
CK2719-400,18995,19843,9,2022-12-12
BV6484-002,11197,63316,3,2022-12-12
CD4373-001,10995,75433,3,2022-12-12
AJ6844-007,11197,89304,8,2022-12-12
CD2189-002,6997,89322,7,2022-12-12
CI3867-001,9995,49215,9,2022-12-12
BQ3381-600,14995,73765,1,2022-12-12
BQ6623-070,12797,63200,4,2022-12-12
CU5646-001,16995,31288,7,2022-12-12
AO0577-717,3497,40391,2,2022-12-12
AQ7483-001,6995,81670,9,2022-12-12
CD0132-001,15995,71602,5,2022-12-12
CI3709-001,16995,96112,2,2022-12-12
CD5028-900,10995,20597,8,2022-12-12
BQ4430-400,11197,41813,8,2022-12-12
CT5528-001,8997,70759,7,2022-12-12
CQ7619-700,9995,50565,5,2022-12-12
CQ0912-100,11995,40820,6,2022-12-12
CN6916-100,6995,98678,6,2022-12-12
CD0887-201,7995,57006,7,2022-12-12
AR4229-003,12995,32369,6,2022-12-12
CI2668-004,11197,19202,7,2022-12-12
AO0571-606,7495,33257,7,2022-12-12
AO0571-606,7495,95405,6,2022-12-12
CQ7731-900,10397,67127,8,2022-12-12
AH6799-300,16995,22546,1,2022-12-12
AO1742-004,8397,46265,4,2022-12-12
AR5677-200,10995,96707,6,2022-12-12
CD3398-063,11995,12767,1,2022-12-12
CI3870-100,15995,51963,9,2022-12-12
AR4229-003,12995,72139,9,2022-12-12
553558-125,8995,30076,1,2022-12-12
BQ6166-003,7197,93925,6,2022-12-12
CT5770-300,14995,47279,7,2022-12-12
CJ0280-001,11995,89536,6,2022-12-12
BQ3212-600,3695,85022,3,2022-12-12
CD5028-900,10995,20814,3,2022-12-12
CT1531-001,15995,61784,6,2022-12-12
CT1549-001,9597,32307,4,2022-12-12
BQ3610-100,7697,92963,2,2022-12-12
CI9994-001,6995,56629,7,2022-12-12
AO3258-080,5947,24551,5,2022-12-12
CD0200-003,6995,29900,9,2022-12-12
CI3707-100,11997,31920,3,2022-12-12
AV9373-002,5597,89632,9,2022-12-12
CK2085-002,14995,66930,2,2022-12-12
AA8018-101,11995,85475,4,2022-12-12
812654-011,3357,50845,4,2022-12-12
CN2408-001,16995,72444,6,2022-12-12
CI2666-400,7997,75752,5,2022-12-12
AT7978-414,5947,80843,5,2022-12-12
CK3309-001,11197,32052,4,2022-12-12
BQ5469-703,24995,78271,3,2022-12-12
AV1201-600,11995,30635,2,2022-12-12
CK2351-601,7995,61107,5,2022-12-12
AT7978-414,5947,97630,6,2022-12-12
BQ7978-001,11995,74818,3,2022-12-12
CT4526-100,15995,39268,5,2022-12-12
CI2668-004,11197,93642,7,2022-12-12
AT6110-004,3147,81154,1,2022-12-12
CJ1646-600,7495,61638,8,2022-12-12
CJ0270-601,7995,66343,8,2022-12-12
BQ2728-012,11995,57473,8,2022-12-12
AT7967-104,5495,60991,4,2022-12-12
AQ0114-101,19995,34272,1,2022-12-12
AT5293-004,20995,77399,5,2022-12-12
CQ3317-001,9995,81047,4,2022-12-12
CJ3312-001,12995,58837,4,2022-12-12
BV1507-001,6597,97752,8,2022-12-12
CI0919-100,8995,23312,9,2022-12-12
CK4126-001,8397,76155,4,2022-12-12
AV9370-001,5597,71234,9,2022-12-12
133000-106,11995,68544,3,2022-12-12
AO4568-600,19995,92579,5,2022-12-12
CQ2503-900,7697,37960,4,2022-12-12
AT7967-104,5495,32243,7,2022-12-12
AJ7695-100,14995,27104,8,2022-12-12
AO4568-600,19995,44079,3,2022-12-12
CK0980-002,5995,65036,9,2022-12-12
CJ0217-001,6995,47785,9,2022-12-12
AQ1316-500,4797,16092,8,2022-12-12
AT6107-606,4495,64546,1,2022-12-12
CI3835-002,7197,15860,2,2022-12-12
CN7383-300,15995,85454,3,2022-12-12
CJ0619-100,12995,73016,2,2022-12-12
AO2132-401,5597,60310,1,2022-12-12
BQ0129-106,6495,13806,4,2022-12-12
CQ0278-200,7197,31440,8,2022-12-12
BQ3448-400,8995,69441,7,2022-12-12
CT9155-063,13995,61154,9,2022-12-12
AA1640-002,9995,79773,4,2022-12-12
BQ5240-200,9097,80360,4,2022-12-12
AA1640-002,9995,77910,1,2022-12-12
AQ7488-004,4197,45905,9,2022-12-12
CD0490-101,9995,53964,8,2022-12-12
AT7960-104,7995,37237,7,2022-12-12
CK0980-002,5995,28974,5,2022-12-12
AT5292-004,4547,31695,9,2022-12-12
CD4365-003,7697,74265,3,2022-12-12
CD5007-102,13995,70339,9,2022-12-12
CT8919-700,13995,39155,5,2022-12-12
CK2085-002,14995,33433,8,2022-12-12
CD5007-102,13995,59574,8,2022-12-12
CT1020-001,9995,13230,5,2022-12-12
CT3509-001,7995,60663,5,2022-12-12
CD4172-606,8495,47187,7,2022-12-12
AT5293-004,20995,56170,3,2022-12-12
CN2932-100,18995,77918,3,2022-12-12
414571-030,15995,91041,9,2022-12-12
554724-050,9995,28825,6,2022-12-12
BQ4631-100,10995,24855,1,2022-12-12
CD5007-102,13995,42235,9,2022-12-12
AT7898-104,22995,98168,9,2022-12-12
BV6484-002,11197,45295,7,2022-12-12
BV5502-600,16995,30621,5,2022-12-12
CQ7619-700,9995,19535,3,2022-12-12
BQ5427-401,8995,65654,1,2022-12-12
CJ3312-001,12995,58895,6,2022-12-12
CD0132-001,15995,46050,4,2022-12-12
AJ6959-717,4497,59169,4,2022-12-12
BQ3611-100,8797,18122,1,2022-12-12
852542-087,9995,84545,5,2022-12-12
AT7997-606,4995,68464,4,2022-12-12
AT7949-606,5995,63846,2,2022-12-12
AV1201-600,11995,10726,3,2022-12-12
CD6404-800,4797,92866,5,2022-12-12
CK5668-600,8397,58589,4,2022-12-12
CU9174-600,13995,17795,3,2022-12-12
AQ0926-001,12995,27506,3,2022-12-12
AT1369-103,7995,32720,6,2022-12-12
CD2722-001,15995,77767,4,2022-12-12
BQ6623-070,12797,13312,4,2022-12-12
CW4409-100,19995,13721,7,2022-12-12
CI3835-002,7197,56395,5,2022-12-12
CQ0989-002,5995,60276,7,2022-12-12
BQ5430-401,6297,16274,9,2022-12-12
CI3871-300,15995,54725,8,2022-12-12
488161-602,1595,82969,7,2022-12-12
BV1021-007,5597,24727,1,2022-12-12
CD2189-002,6997,90234,6,2022-12-12
BV6484-002,11197,11218,3,2022-12-12
528895-003,11897,14187,9,2022-12-12
AO2607-401,7197,36891,1,2022-12-12
CJ0861-010,9995,84384,1,2022-12-12
AT7980-606,5995,35668,2,2022-12-12
CJ0588-001,14995,64883,5,2022-12-12
BQ5972-001,11197,60314,9,2022-12-12
CJ0592-001,16995,51074,6,2022-12-12
CK1069-001,5495,65332,8,2022-12-12
AR4225-003,9597,26566,5,2022-12-12
CD0479-200,9995,57497,3,2022-12-12
AO0570-810,5247,37571,3,2022-12-12
AQ4174-049,22995,75356,9,2022-12-12
AA0287-002,6797,46492,2,2022-12-12
749747-010,3597,39106,1,2022-12-12
CI3866-100,12995,97735,1,2022-12-12
CJ1300-401,5247,15397,7,2022-12-12
BQ5808-100,15997,84934,8,2022-12-12
880848-005,14495,81331,8,2022-12-12
CI3866-100,12995,29770,2,2022-12-12
CN7664-800,10995,51887,1,2022-12-12
CQ6278-001,17995,46917,7,2022-12-12
AJ6900-102,16995,34107,4,2022-12-12
BQ3177-100,16995,41014,6,2022-12-12
AR7410-603,5997,68403,2,2022-12-12
AQ7497-300,7995,40578,3,2022-12-12
AT7960-104,7995,20410,6,2022-12-12
AQ2203-003,9995,68250,7,2022-12-12
AO0571-606,7495,41787,1,2022-12-12
AQ8228-102,7995,54346,4,2022-12-12
AH1015-010,6997,30500,3,2022-12-12
AV3866-001,16995,85876,9,2022-12-12
923112-001,5597,80151,9,2022-12-12
AR5676-401,10995,36270,4,2022-12-12
AO0578-717,3497,89209,7,2022-12-12
AH7858-010,9597,72812,1,2022-12-12
AV4789-104,7197,42013,4,2022-12-12
BV7782-001,7197,58073,5,2022-12-12
BV1712-001,11897,43534,9,2022-12-12
CJ0220-400,10995,24478,3,2022-12-12
CT1531-001,15995,23717,2,2022-12-12
BQ3448-400,8995,47159,1,2022-12-12
AT5269-606,7495,17522,3,2022-12-12
AO0577-717,3497,88368,3,2022-12-12
CD4161-606,22995,31201,5,2022-12-12
BQ5102-400,6597,46900,2,2022-12-12
CI1291-400,8397,15685,7,2022-12-12
BQ3378-002,7197,42916,6,2022-12-12
CK2531-001,13597,96022,5,2022-12-12
AO0570-810,5247,37363,5,2022-12-12
AH1015-010,6997,13398,6,2022-12-12
CJ0861-017,9995,72772,1,2022-12-12
AO1023-005,15995,69427,8,2022-12-12
CD4159-606,5995,87482,1,2022-12-12
CK1069-001,5495,82364,9,2022-12-12
CK5668-600,8397,44352,5,2022-12-12
BQ5613-001,11197,68218,5,2022-12-12
CJ6971-001,13597,50684,8,2022-12-12
CT5063-100,18995,58971,2,2022-12-12
BV6484-002,11197,82127,2,2022-12-12
BQ5430-401,6297,20908,4,2022-12-12
AT6174-004,7797,24985,1,2022-12-12
AO0354-108,6995,68989,7,2022-12-12
BQ3202-011,7995,77851,4,2022-12-12
CD6720-808,21995,47925,4,2022-12-12
BQ9138-601,3147,43910,7,2022-12-12
CT4328-101,7495,44745,8,2022-12-12
CI3869-500,15995,97412,3,2022-12-12
CD0916-001,11995,18540,8,2022-12-12
313358-006,11197,64646,9,2022-12-12
CN2932-100,18995,58597,3,2022-12-12
CD7070-009,14995,99830,5,2022-12-12
CD4159-606,5995,19553,9,2022-12-12
CD3460-010,9995,34060,5,2022-12-12
CJ1292-401,5247,18758,1,2022-12-12
CI9842-500,9995,93247,5,2022-12-12
CT4526-100,15995,27427,2,2022-12-12
AT1369-103,7995,58278,1,2022-12-12
CI3703-401,9597,47965,9,2022-12-12
AO3166-300,7495,15430,7,2022-12-12
CD3002-103,10995,51824,6,2022-12-12
133000-106,11995,65256,9,2022-12-12
CD2189-002,6997,57006,7,2022-12-12
BQ4424-700,7697,75747,8,2022-12-12
487754-303,7995,25467,6,2022-12-12
CD6721-808,22995,32182,6,2022-12-12
AQ2203-003,9995,78703,4,2022-12-12
CD2803-001,3995,67137,9,2022-12-12
BV6348-300,15995,19251,8,2022-12-12
942851-002,10995,43821,7,2022-12-12
AH7249-118,7197,20120,4,2022-12-12
BQ5435-401,8995,56183,5,2022-12-12
921826-016,11897,52257,7,2022-12-12
AT7324-001,6397,89086,8,2022-12-12
CJ6314-146,9995,14538,7,2022-12-12
CD0490-101,9995,58817,2,2022-12-12
CU8861-460,11995,10920,7,2022-12-12
BQ6623-070,12797,57294,3,2022-12-12
CI3706-100,11997,68627,4,2022-12-12
CT3867-001,11995,16507,8,2022-12-12
BV1712-001,11897,23961,4,2022-12-12
AO0571-606,7495,87142,3,2022-12-12
133000-106,11995,70654,3,2022-12-12
AQ4176-049,21995,68306,8,2022-12-12
CN6928-300,15995,62274,5,2022-12-12
849560-001,15995,75274,4,2022-12-12
AO3116-004,5397,11556,3,2022-12-12
AT7975-606,8495,54738,1,2022-12-12
CT3867-001,11995,70308,1,2022-12-12
BV7106-400,9995,95181,9,2022-12-12
CJ3312-001,12995,32757,9,2022-12-12
CI3707-100,11997,47598,8,2022-12-12
CI3706-100,11997,68911,5,2022-12-12
AV5186-101,10495,32178,4,2022-12-12
CN2932-100,18995,34199,7,2022-12-12
CJ1306-401,5247,64688,7,2022-12-12
AO0577-717,3497,94082,2,2022-12-12
CK2630-001,10397,58436,4,2022-12-12
CD0887-201,7995,71148,5,2022-12-12
CI9367-301,7995,74286,9,2022-12-12
BQ3202-011,7995,50112,2,2022-12-12
AQ2456-007,8495,28697,6,2022-12-12
CJ1642-002,8995,58457,5,2022-12-12
CJ9712-001,12597,27874,4,2022-12-12
CI5546-100,6495,62741,5,2022-12-12
BQ5427-401,8995,85549,2,2022-12-12
CI2666-400,7997,13746,2,2022-12-12
AT3378-471,8995,40589,2,2022-12-12
BQ5808-100,15997,38291,2,2022-12-12
BQ4630-500,8797,30776,5,2022-12-12
CT1531-001,15995,67744,9,2022-12-12
CD0887-201,7995,77236,2,2022-12-12
BV1507-001,6597,96476,5,2022-12-12
AQ8830-016,15197,85259,9,2022-12-12
BV7725-500,4797,49143,5,2022-12-12
CI7379-400,15995,53870,8,2022-12-12
AO2605-600,14995,33490,4,2022-12-12
CI3703-401,9597,59681,8,2022-12-12
CJ0219-400,10995,70190,9,2022-12-12
AT5292-606,6495,96605,3,2022-12-12
AT7949-606,5995,40981,3,2022-12-12
CD4156-606,8495,37540,1,2022-12-12
AQ0927-100,12995,39594,4,2022-12-12
AQ0114-101,19995,45072,6,2022-12-12
AT3381-008,6397,73326,1,2022-12-12
CI9994-001,6995,86008,8,2022-12-12
AQ7492-010,6495,70959,8,2022-12-12
414571-030,15995,64685,1,2022-12-12
AO0571-606,7495,49686,4,2022-12-12
CN6928-300,15995,61966,8,2022-12-12
AV5187-602,12797,99984,7,2022-12-12
BQ3177-100,16995,88731,6,2022-12-12
AQ7477-009,9995,14631,5,2022-12-12
AQ2203-003,9995,89727,5,2022-12-12
AT7967-104,5495,98641,9,2022-12-12
BQ3611-100,8797,66125,1,2022-12-12
BV7756-001,10497,62794,1,2022-12-12
CK0980-002,5995,67111,4,2022-12-12
133000-106,11995,93021,1,2022-12-12
AT7946-414,8495,85301,1,2022-12-12
BQ4424-700,7697,53216,1,2022-12-12
AT7960-104,7995,66745,9,2022-12-12
844127-108,4495,67831,6,2022-12-12
CQ7731-900,10397,16007,4,2022-12-12
AV1201-600,11995,71629,2,2022-12-12
CK0980-002,5995,53994,4,2022-12-12
CJ9585-600,6297,89504,4,2022-12-12
CI3708-700,14995,90629,9,2022-12-12
CI3703-401,9597,39359,7,2022-12-12
CI5546-100,6495,32390,3,2022-12-12
BQ6046-010,12995,37692,4,2022-12-12
AO3258-080,5947,48804,6,2022-12-12
CQ6569-001,11197,85419,7,2022-12-12
CI3835-002,7197,69774,5,2022-12-12
CT5063-100,18995,98625,3,2022-12-12
AR6631-004,12797,73505,7,2022-12-12
BQ5467-101,8397,66169,1,2022-12-12
AO3258-080,5947,73043,3,2022-12-12
AT7999-414,3497,79324,4,2022-12-12
CD0881-104,9995,76685,4,2022-12-12
AA1626-602,8795,89939,6,2022-12-12
CI1290-100,8397,75109,8,2022-12-12
BQ5615-002,11197,12325,2,2022-12-12
CJ9681-001,10497,74279,9,2022-12-12
BQ5427-401,8995,36023,8,2022-12-12
AH6799-300,16995,67536,9,2022-12-12
AT5673-700,36500,56935,4,2022-12-12
AQ4126-100,12797,81304,3,2022-12-12
CD5036-100,7995,43055,5,2022-12-12
CD2153-001,10995,71141,2,2022-12-12
CD7288-001,6397,80206,1,2022-12-12
CJ0842-600,6495,37354,7,2022-12-12
CN6881-300,7995,32039,5,2022-12-12
CJ6314-146,9995,94582,6,2022-12-12
CI3705-600,11197,24591,3,2022-12-12
CT4526-100,15995,52112,3,2022-12-12
CV5515-001,5995,73539,7,2022-12-12
CT7695-401,11995,29971,8,2022-12-12
CI9921-001,7995,11531,1,2022-12-12
CJ2586-100,4797,75481,1,2022-12-12
CD4172-606,8495,40136,9,2022-12-12
BV1712-001,11897,33279,5,2022-12-12
BV7099-400,9995,50471,5,2022-12-12
AR7410-603,5997,35261,8,2022-12-12
CI2666-400,7997,93204,7,2022-12-12
AT3381-008,6397,48951,3,2022-12-12
CD4365-003,7697,45284,3,2022-12-12
AJ6844-007,11197,22176,1,2022-12-12
CJ9681-001,10497,30074,8,2022-12-12
CD0200-003,6995,18855,9,2022-12-12
749571-154,6595,41303,5,2022-12-12
CK9670-100,18995,10584,8,2022-12-12
CU3459-200,15995,15382,9,2022-12-12
AT7946-414,8495,22520,4,2022-12-12
AV4789-104,7197,84209,2,2022-12-12
488161-602,1595,33636,8,2022-12-12
CT3890-101,7995,80866,1,2022-12-12
AV6259-500,6597,30705,4,2022-12-12
CK0089-100,9797,49189,8,2022-12-12
AT1198-401,7995,33699,9,2022-12-12
AO0571-606,7495,69889,7,2022-12-12
CN5501-046,13995,93292,8,2022-12-12
CJ1306-401,5247,35835,3,2022-12-12
AQ2222-200,8995,93477,6,2022-12-12
CD0887-201,7995,23604,9,2022-12-12
AO3095-100,11995,40953,3,2022-12-12
AH7857-009,11995,41956,8,2022-12-12
CU0675-300,9797,15243,5,2022-12-12
CI9367-301,7995,26977,9,2022-12-12
AQ5707-001,7697,18683,7,2022-12-12
CD5028-900,10995,38574,9,2022-12-12
CI7388-600,16995,93907,6,2022-12-12
414571-030,15995,11418,2,2022-12-12
CI3703-401,9597,25625,4,2022-12-12
CD4365-003,7697,76927,8,2022-12-12
BV7099-400,9995,25548,2,2022-12-12
CD0200-003,6995,46470,9,2022-12-12
AJ4115-060,15995,80709,8,2022-12-12
CN5501-046,13995,36716,1,2022-12-12
CT2692-002,13995,38446,3,2022-12-12
CJ0280-001,11995,63827,2,2022-12-12
CD4573-001,10995,58036,4,2022-12-12
CN6867-001,10995,17834,1,2022-12-12
AR8836-009,4995,38441,2,2022-12-12
CN5455-160,11995,72982,5,2022-12-12
AO2607-401,7197,27520,4,2022-12-12
CQ0989-002,5995,39265,4,2022-12-12
CJ0217-001,6995,54021,4,2022-12-12
AO3622-006,1995,29509,3,2022-12-12
BQ8927-102,10397,19570,8,2022-12-12
AJ6900-102,16995,33182,2,2022-12-12
130690-017,15995,25932,9,2022-12-12
631261-035,2795,80397,8,2022-12-12
CD4570-300,14995,54548,9,2022-12-12
AQ2731-500,11997,16671,5,2022-12-12
AH7378-801,3997,80168,7,2022-12-12
AQ4174-049,22995,45523,7,2022-12-12
BQ5422-200,9995,76607,1,2022-12-12
CT5770-300,14995,10129,6,2022-12-12
923112-001,5597,57246,1,2022-12-12
CD0431-107,12995,91617,6,2022-12-12
CD5036-100,7995,33798,9,2022-12-12
CD4173-606,5995,38868,5,2022-12-12
844127-108,4495,88833,9,2022-12-12
CI2668-004,11197,94112,4,2022-12-12
AT1198-401,7995,59469,7,2022-12-12
CJ0217-001,6995,65949,6,2022-12-12
315123-111,7595,99975,2,2022-12-12
749571-154,6595,10491,3,2022-12-12
CN2408-001,16995,70360,9,2022-12-12
AT7960-104,7995,85773,4,2022-12-12
CI7379-400,15995,19119,4,2022-12-12
AO0571-606,7495,56773,8,2022-12-12
AO0354-108,6995,15896,7,2022-12-12
553558-125,8995,83562,2,2022-12-12
CI5546-100,6495,29356,7,2022-12-12
BV5739-500,7697,32691,1,2022-12-12
AH7249-118,7197,62999,6,2022-12-12
AT7967-104,5495,61592,9,2022-12-12
AV5555-001,8797,19697,9,2022-12-12
130690-017,15995,95271,1,2022-12-12
AV6243-400,13995,83944,5,2022-12-12
CI0808-100,5995,21965,9,2022-12-12
AQ5708-201,6597,36167,6,2022-12-12
AT7995-104,7995,47095,5,2022-12-12
AO7353-105,7995,87159,8,2022-12-12
BQ0129-106,6495,13234,1,2022-12-12
BQ8928-011,10397,40579,5,2022-12-12
CT2692-002,13995,58372,3,2022-12-12
CU3005-171,9995,76157,7,2022-12-12
BV6484-002,11197,35425,8,2022-12-12
CI0919-100,8995,52714,7,2022-12-12
BQ5102-400,6597,64456,3,2022-12-12
CK5669-400,11197,31498,3,2022-12-12
CT1099-093,24995,59542,1,2022-12-12
CI9842-500,9995,22128,6,2022-12-12
CJ1292-401,5247,32637,7,2022-12-12
CI1214-004,7997,70277,9,2022-12-12
AT7995-104,7995,94740,5,2022-12-12
942851-002,10995,29693,1,2022-12-12
CI2668-004,11197,90027,1,2022-12-12
CD4365-003,7697,92019,9,2022-12-12
CT3632-001,7995,61094,6,2022-12-12
CK6360-001,6995,58255,5,2022-12-12
CN3591-002,11995,11642,2,2022-12-12
AT7324-001,6397,66693,6,2022-12-12
AQ4126-100,12797,71957,2,2022-12-12
CI3871-300,15995,66548,3,2022-12-12
CI2666-400,7997,66033,1,2022-12-12
AO3166-300,7495,33698,2,2022-12-12
CK4122-100,11197,43776,5,2022-12-12
